uid1;customer_age;registration_dt;email_flg;has_mob_app;phone_number;push_flg;card_balance;active_deposit_flag;hascrcard;numofproducts;Geography;EstimatedSalary;Exited
48755322;25;27.09.2012;0;1;1;1;49389.6;0;1;6;Perm;395117;0
36724881;57;28.09.2012;0;0;1;0;9531.2;0;1;2;Volgograd;76250;0
28147895;39;01.10.2012;1;0;1;0;7951;1;1;5;Moscow;63608;0
23932636;67;03.10.2012;0;0;1;0;1890;0;1;5;Perm;15120;0
21961068;32;03.10.2012;1;1;1;1;41556.7;0;1;1;Pushkin;332454;0
25054734;63;04.10.2012;0;0;1;0;0;0;0;3;Volgograd;103;0
40191012;32;04.10.2012;0;0;1;0;1654;0;0;4;Vladivostok;13232;1
6881014;57;04.10.2012;1;1;1;1;2921;0;0;5;Ekaterinburg;23368;1
49111476;50;04.10.2012;1;0;1;0;3789.5;0;1;3;Omsk;30316;0
29108249;31;04.10.2012;1;1;1;0;7126;0;0;2;Obninsk;57008;1
12194889;56;05.10.2012;1;0;1;0;29495.8;0;1;5;Perm;235966;0
12045437;59;06.10.2012;0;0;1;0;0;0;0;2;Vladivostok;46871;1
6007128;27;07.10.2012;0;0;0;0;0;0;0;2;Volgograd;23080;1
31311744;50;10.10.2012;0;0;1;0;4363;0;1;3;Voronezh;34904;1
21121361;46;11.10.2012;1;0;1;0;88174.7;0;0;3;Sevastopol;705398;0
21177297;36;12.10.2012;0;1;1;0;0;0;1;5;Saint-Petersburg;51446;1
24005759;64;12.10.2012;1;0;1;0;97633.5;0;0;5;Sevastopol;781068;0
5203876;26;15.10.2012;0;0;1;0;10913.7;0;0;2;Moscow;87310;0
29472839;45;15.10.2012;0;0;1;0;33257.6;0;0;1;Sevastopol;266061;0
21585292;54;16.10.2012;1;0;1;0;0;0;1;2;Moscow;14400;1
1558218;45;16.10.2012;0;0;1;0;4835;0;1;2;Omsk;38680;1
42310017;47;16.10.2012;0;0;1;0;95241.6;0;1;4;Ekaterinburg;761933;0
41876098;74;17.10.2012;0;0;1;0;0;0;0;1;Ufa;13487;1
37366711;48;18.10.2012;0;0;1;0;260;0;1;4;Saint-Petersburg;2080;0
6846136;33;18.10.2012;1;0;1;0;72877.3;0;1;2;Volgograd;583018;0
41462157;70;18.10.2012;1;0;1;0;76618.6;0;0;5;Vladivostok;612949;0
14329879;44;18.10.2012;1;0;1;0;172227.4;1;0;4;Odintsovo;1377819;0
40836498;34;22.10.2012;0;0;1;0;0;0;0;1;Moscow;26657;1
45200995;59;22.10.2012;0;0;1;0;0;1;0;3;Voronezh;5690;0
36235537;53;23.10.2012;0;0;1;0;0;0;0;3;Perm;4987;1
49788295;48;23.10.2012;0;0;1;0;0;0;0;1;Voronezh;49862;1
38473458;62;23.10.2012;0;0;1;0;49390.6;0;1;5;Tomsk;395125;0
51374446;34;23.10.2012;0;0;1;0;146994.1;0;1;5;Saint-Petersburg;1175953;0
19495299;59;24.10.2012;1;0;1;0;9605;0;0;5;Novokuznetsk;76840;0
35668242;48;24.10.2012;1;0;1;0;66642.3;0;1;3;Voronezh;533138;0
24589214;59;26.10.2012;0;0;1;0;0;0;1;1;Vladivostok;8227;1
23453426;70;26.10.2012;0;0;1;0;4284;0;1;2;Voronezh;34272;0
13027489;68;26.10.2012;0;0;1;0;5062.5;0;0;4;Moscow;40500;0
52204682;47;28.10.2012;1;0;1;0;100752.1;0;0;3;Krasnodar;806017;0
21306853;53;29.10.2012;0;0;1;0;6970;0;1;5;Sevastopol;55760;0
31348514;33;30.10.2012;0;0;1;0;0;0;0;2;Ekaterinburg;17026;1
45408467;71;30.10.2012;0;0;1;0;9863;0;1;3;Voronezh;78904;0
41679935;33;31.10.2012;0;0;1;0;7797;0;0;4;Sevastopol;62376;0
48165948;54;31.10.2012;0;0;1;0;15013;0;0;3;Ekaterinburg;120104;1
5987447;32;01.11.2012;1;0;1;0;0;0;0;3;Kazan;35200;1
25267121;35;02.11.2012;1;1;1;1;108324.2;0;0;4;Saint-Petersburg;866594;0
33495438;29;03.11.2012;1;0;1;0;3307;0;1;2;Voronezh;26456;0
13577274;42;03.11.2012;1;0;1;0;30070.8;0;1;5;Ufa;240566;0
43945966;34;05.11.2012;1;0;1;0;1322;0;1;3;Krasnodar;10576;0
1675622;51;05.11.2012;1;0;1;0;2372;0;1;1;Ufa;18976;0
20476009;36;06.11.2012;1;0;1;0;6690;0;0;3;Omsk;53520;1
8721311;50;06.11.2012;0;0;1;0;52895.6;0;0;2;Sevastopol;423165;0
38253009;53;07.11.2012;0;0;1;0;3637;0;0;3;Novokuznetsk;29096;1
9401200;36;07.11.2012;1;0;1;0;8605.4;0;1;2;Vladivostok;68843;0
41343632;31;08.11.2012;0;0;1;0;0;0;0;1;Vladivostok;32887;1
45107400;68;08.11.2012;0;0;1;0;8202;1;0;3;Krasnodar;65616;0
20294282;28;08.11.2012;0;0;1;0;37680;0;1;3;Saint-Petersburg;301440;0
46864354;30;08.11.2012;0;0;1;0;60537;0;0;5;Ufa;484296;0
26637122;;09.11.2012;1;0;1;0;0;0;1;1;Moscow;47833;1
14352547;31;10.11.2012;0;0;1;0;0;0;0;3;Sevastopol;70065;0
47850165;71;10.11.2012;1;0;1;0;31663.4;0;0;5;Sevastopol;253307;0
5858125;42;12.11.2012;0;0;1;0;4229;0;1;2;Voronezh;33832;0
35806451;62;12.11.2012;0;0;1;0;56900;0;0;8;Novokuznetsk;455200;0
14522702;79;13.11.2012;0;0;1;0;5591;0;0;1;Samara;44728;1
51131302;28;13.11.2012;0;0;1;0;127012.7;0;0;3;Ufa;1016102;0
17013395;47;14.11.2012;0;0;1;0;548.8;0;0;2;Novokuznetsk;4390;0
14855276;39;14.11.2012;1;1;1;1;2178;0;1;3;Moscow;17424;0
22067932;91;15.11.2012;0;0;1;0;0;0;1;1;Krasnodar;31363;1
37773958;43;15.11.2012;0;1;1;0;650;0;1;2;Moscow;5200;0
42174759;33;15.11.2012;1;0;1;0;1163;0;0;4;Moscow;9304;1
1997456;40;15.11.2012;0;0;1;0;2721;0;1;3;Ufa;21768;0
38795043;74;15.11.2012;0;0;1;0;4922;0;1;5;Vladivostok;39376;0
22967266;70;15.11.2012;0;0;1;0;8990;0;1;6;Sevastopol;71920;0
29092670;75;15.11.2012;0;0;1;0;21140;0;0;3;Krasnodar;169120;0
19245335;56;15.11.2012;0;1;1;1;50616;0;0;3;Sevastopol;404928;0
34499096;45;15.11.2012;1;0;1;0;101197.7;0;0;4;Volgograd;809582;0
14129870;45;15.11.2012;0;0;1;0;131048;0;1;1;Vladivostok;1048384;0
39134878;52;16.11.2012;0;0;1;0;5882.9;0;1;2;Ekaterinburg;47063;0
26096653;53;16.11.2012;0;0;1;0;147982.4;0;1;2;Krasnogorsk;1183859;0
42094070;39;16.11.2012;1;0;1;0;275887;0;1;3;Kazan;2207096;0
23458852;42;17.11.2012;0;0;1;0;0;0;0;5;Vladivostok;32254;1
27430990;38;17.11.2012;0;0;1;0;31041.1;0;0;3;Novosibirsk;248329;0
51317596;80;19.11.2012;0;0;1;0;0;0;0;1;Ufa;45631;1
2604383;63;19.11.2012;0;0;1;0;0;0;0;6;Samara;4192;0
8265533;68;19.11.2012;1;0;1;0;29707.2;0;0;3;Saint-Petersburg;237658;0
4942233;54;19.11.2012;1;0;1;0;74841.3;0;0;4;Voronezh;598730;0
39336197;38;20.11.2012;1;0;1;0;0;0;1;3;Sevastopol;1871;0
38878348;69;20.11.2012;0;0;1;0;55464.9;0;0;5;Moscow;443719;0
1203709;40;20.11.2012;1;0;1;0;146466.5;0;1;3;Samara;1171732;0
52023937;63;21.11.2012;0;0;1;0;40800;0;1;3;Ekaterinburg;326400;0
12392708;53;22.11.2012;1;1;1;0;8094;0;1;4;Tomsk;64752;1
41049823;53;22.11.2012;0;0;1;0;11246.9;0;1;3;Saint-Petersburg;89975;0
36991342;31;23.11.2012;0;1;1;1;2280;0;0;1;Samara;18240;0
37429487;65;23.11.2012;1;0;1;0;5472;0;1;2;Moscow;43776;1
46379935;46;23.11.2012;1;0;1;0;6532;0;1;7;Moscow;52256;0
43978959;36;23.11.2012;0;0;1;0;71762.8;0;1;7;Krasnodar;574102;0
14611391;33;24.11.2012;1;0;1;0;1554;0;1;3;Odintsovo;12432;0
50970855;43;24.11.2012;0;0;1;0;44750;0;1;5;Vladivostok;358000;0
16416154;49;26.11.2012;0;0;1;0;0;0;0;5;Sevastopol;26900;1
20471364;39;26.11.2012;0;0;1;0;1813;0;0;4;Saint-Petersburg;14504;0
44476950;40;26.11.2012;0;1;1;1;5344;0;1;5;Novosibirsk;42752;0
40100902;43;26.11.2012;1;1;1;1;118420.8;0;0;3;Tomsk;947366;0
2248021;51;27.11.2012;0;0;1;0;0;0;0;2;Odintsovo;53137;1
21599140;48;27.11.2012;0;0;1;0;6993;0;1;5;Vladivostok;55944;0
50915555;33;27.11.2012;1;0;1;0;88780;0;0;2;Perm;710240;0
20034164;26;28.11.2012;0;0;1;0;0;0;1;1;Odintsovo;42769;1
7969792;37;28.11.2012;0;0;1;0;8256.8;0;1;3;Omsk;66054;0
50785906;33;28.11.2012;1;0;1;0;10999;0;0;3;Pushkin;87992;0
22886640;48;29.11.2012;0;0;1;0;2776;0;1;2;Samara;22208;1
6089447;39;29.11.2012;0;1;1;1;4030;0;0;3;Sevastopol;32240;1
48740495;37;29.11.2012;1;0;1;0;8506;0;0;3;Moscow;68048;1
2618185;41;30.11.2012;1;0;1;0;16945;0;1;2;Vladivostok;135560;0
4938519;32;01.12.2012;1;0;1;0;17320;0;1;1;Volgograd;138560;0
16711711;41;02.12.2012;0;0;1;0;6869;0;1;3;Novokuznetsk;54952;0
6433818;43;03.12.2012;0;0;1;0;0;0;0;2;Sevastopol;34576;1
19034275;68;03.12.2012;1;0;1;0;58552.2;0;1;4;Tomsk;468418;0
40999760;62;04.12.2012;0;0;1;0;0;0;0;2;Ekaterinburg;17850;0
30429848;36;04.12.2012;0;0;1;0;0;0;0;3;Ufa;5348;1
20847843;68;04.12.2012;0;0;1;0;0;0;1;3;Odintsovo;20924;1
11354224;26;04.12.2012;0;0;1;0;230;0;0;1;Voronezh;1840;0
48310045;35;04.12.2012;0;0;1;0;14260.9;0;0;3;Moscow;114087;0
37863277;68;04.12.2012;0;0;1;0;62625.3;0;0;2;Sevastopol;501002;0
45540602;42;04.12.2012;1;0;1;0;201969.8;0;0;4;Pushkin;1615758;0
16577130;70;05.12.2012;0;0;1;0;13538.1;1;1;4;Moscow;108305;0
10153304;37;05.12.2012;0;0;1;0;106273.6;0;0;2;Ekaterinburg;850189;0
838437;41;06.12.2012;0;1;1;1;200;0;0;4;Moscow;1600;0
39381228;66;06.12.2012;0;0;1;0;6699;0;1;4;Novosibirsk;53592;0
43108520;55;06.12.2012;0;0;1;0;8582.6;0;1;2;Novosibirsk;68661;0
10508809;39;06.12.2012;0;0;1;0;32010;0;0;2;Saint-Petersburg;256080;0
4671337;36;06.12.2012;1;0;1;0;80517.7;0;1;2;Novosibirsk;644142;0
47295990;72;07.12.2012;0;0;1;0;0;0;0;2;Pushkin;10000;1
44428292;39;07.12.2012;1;0;1;0;0;0;1;4;Ekaterinburg;4827;0
47884109;61;07.12.2012;0;0;1;0;25714;0;1;3;Vladivostok;205712;0
1998208;32;07.12.2012;1;0;1;0;65545.2;0;0;4;Krasnogorsk;524362;0
34900979;44;07.12.2012;0;0;1;0;67426.8;0;0;6;Moscow;539414;0
18660515;36;07.12.2012;1;0;1;0;114585;0;1;6;Volgograd;916680;0
5458581;37;08.12.2012;0;0;1;0;2558;0;0;4;Sevastopol;20464;0
35852702;56;08.12.2012;0;0;1;0;6809.7;1;1;2;Ufa;54478;0
38853692;30;08.12.2012;1;0;1;0;7023;0;1;2;Moscow;56184;0
43673593;46;08.12.2012;1;0;1;0;59418.4;0;1;3;Voronezh;475347;0
52326716;74;09.12.2012;0;0;1;0;36129.5;0;0;4;Volgograd;289036;0
14818103;41;10.12.2012;1;0;1;0;0;0;1;3;Krasnogorsk;18330;1
3350680;60;10.12.2012;0;0;1;0;0;0;0;3;Omsk;8192;1
49293961;45;10.12.2012;1;0;1;0;0;0;0;6;Perm;31353;0
6244179;40;10.12.2012;1;0;1;0;6972;0;0;1;Moscow;55776;1
28294100;60;10.12.2012;0;0;1;0;9117;0;1;2;Ekaterinburg;72936;0
47894160;46;10.12.2012;0;1;1;1;82684.7;0;1;4;Ufa;661478;0
30880606;33;11.12.2012;0;0;1;0;0;0;1;1;Obninsk;17293;1
38440565;59;11.12.2012;0;1;1;1;667;0;1;5;Novokuznetsk;5336;1
28409328;53;11.12.2012;1;0;1;0;30293.9;0;0;4;Sevastopol;242351;0
34949584;65;11.12.2012;0;0;1;0;33328.8;0;0;5;Tomsk;266630;0
38802728;64;11.12.2012;0;0;1;0;103547.6;0;0;2;Novokuznetsk;828381;0
5057134;62;12.12.2012;0;0;1;0;0;0;0;2;Ekaterinburg;25827;1
19508656;65;12.12.2012;0;0;1;0;0;0;1;2;Saint-Petersburg;40231;1
37341619;68;12.12.2012;1;0;1;0;0;0;1;1;Moscow;38349;1
15336406;30;12.12.2012;0;0;0;0;0;0;1;3;Sevastopol;12701;1
39194556;30;12.12.2012;0;1;1;1;3277.8;0;0;5;Novokuznetsk;26222;0
5116942;43;12.12.2012;1;1;1;1;50996.8;0;0;4;Odintsovo;407974;0
36281838;69;13.12.2012;0;0;1;0;0;0;1;1;Moscow;29859;1
13730617;35;13.12.2012;1;0;1;0;0;0;1;3;Krasnodar;54492;1
27413019;;13.12.2012;0;0;1;0;2811;0;1;2;Volgograd;22488;0
9760500;69;13.12.2012;0;0;1;0;3716;0;1;2;Krasnodar;29728;0
18233146;52;13.12.2012;0;0;1;0;12500;0;1;1;Vladivostok;100000;0
813508;31;13.12.2012;1;0;1;0;13856.9;0;1;3;Krasnodar;110855;0
29212091;33;13.12.2012;0;0;1;0;41609.5;1;0;3;Pushkin;332876;0
13647811;37;14.12.2012;0;0;1;0;0;0;0;1;Voronezh;11604;1
51392831;69;14.12.2012;0;0;1;0;0;0;1;2;Vladivostok;51602;1
12673245;30;14.12.2012;1;0;1;0;18519.5;0;1;2;Kazan;148156;0
4649102;57;15.12.2012;0;0;1;0;2063.8;0;0;3;Omsk;16510;0
33919823;64;15.12.2012;0;0;1;0;5722.7;0;0;4;Vladivostok;45782;0
13621479;59;15.12.2012;1;0;0;0;38328.4;0;0;3;Ufa;306627;0
16549346;41;15.12.2012;1;1;1;1;59480.1;0;0;4;Saint-Petersburg;475841;0
41790635;53;15.12.2012;0;0;1;0;94693;0;1;2;Pushkin;757544;0
38338838;45;16.12.2012;1;0;1;0;7146.1;0;0;3;Novosibirsk;57169;0
50826008;54;17.12.2012;0;0;1;0;0;0;1;3;Saint-Petersburg;48400;1
23658488;45;17.12.2012;1;0;1;0;0;0;1;1;Sevastopol;14880;1
22678671;60;17.12.2012;0;0;1;0;0;0;0;1;Krasnogorsk;42164;1
23539767;75;17.12.2012;1;0;1;0;0;0;1;2;Ufa;40076;1
15545485;56;17.12.2012;0;0;1;0;0;0;1;3;Krasnodar;36326;1
15762364;92;18.12.2012;0;0;0;0;0;0;0;4;Perm;47745;1
25618315;40;18.12.2012;0;0;1;0;3220;0;1;4;Kazan;25760;0
31026188;36;18.12.2012;0;0;1;0;4615;0;0;4;Kazan;36920;0
34005899;44;18.12.2012;0;0;1;0;8545;0;1;4;Kaliningrad;68360;0
42689518;41;19.12.2012;0;0;1;0;2047;0;1;1;Sevastopol;16376;0
45848902;31;19.12.2012;0;0;1;0;15449.1;0;1;2;Perm;123593;0
25638437;44;19.12.2012;1;0;1;0;18477.2;0;1;7;Novosibirsk;147818;0
21029111;66;19.12.2012;0;0;1;0;24675.3;0;0;2;Krasnodar;197402;0
47171323;41;19.12.2012;0;0;1;0;45760.3;0;0;4;Odintsovo;366082;0
12261536;38;19.12.2012;1;0;1;0;64607;0;1;3;Kaliningrad;516856;0
5013894;66;19.12.2012;0;1;1;0;68200.6;0;1;2;Ufa;545605;0
16155519;32;20.12.2012;0;0;1;0;0;0;1;3;Moscow;5111;0
18163384;;20.12.2012;1;0;1;0;0;0;0;1;Vladivostok;40585;1
51217686;64;20.12.2012;1;0;0;0;0;0;0;1;Perm;24704;1
23174713;39;20.12.2012;0;0;1;0;0;0;0;1;Moscow;51422;1
20025324;42;20.12.2012;0;0;1;0;0;0;1;3;Odintsovo;4891;0
40767906;55;20.12.2012;0;0;1;0;4750;0;1;5;Voronezh;38000;0
562138;34;20.12.2012;0;0;1;0;16895.9;0;1;4;Saint-Petersburg;135167;0
49648029;47;20.12.2012;0;0;1;0;55297.8;0;1;4;Perm;442382;0
7826642;38;20.12.2012;1;0;1;0;130867;0;1;3;Novokuznetsk;1046936;0
48381516;33;20.12.2012;0;0;1;0;153778.7;0;1;4;Omsk;1230230;0
15205117;44;20.12.2012;0;0;1;0;258827.2;0;0;3;Ekaterinburg;2070618;0
46229755;56;21.12.2012;0;0;1;0;8670;0;1;3;Samara;69360;0
52768065;45;21.12.2012;0;0;1;0;41358.1;0;1;3;Krasnogorsk;330865;0
31538349;62;22.12.2012;0;0;1;0;9281;0;1;2;Sevastopol;74248;1
19057140;44;23.12.2012;1;0;1;0;109667.7;1;1;4;Samara;877342;0
17277843;58;24.12.2012;0;0;1;0;0;0;0;3;Ufa;50795;1
22838856;42;24.12.2012;0;0;1;0;8985;0;0;3;Kazan;71880;1
42040497;57;24.12.2012;0;1;1;1;79038;0;1;1;Novokuznetsk;632304;0
3447092;36;24.12.2012;0;1;1;1;111061.6;0;0;6;Kaliningrad;888493;0
15358041;41;25.12.2012;1;0;1;0;0;0;1;1;Novosibirsk;5660;0
27468644;37;25.12.2012;0;0;1;0;3074;0;1;6;Krasnodar;24592;0
13989084;28;25.12.2012;1;0;1;0;18818.2;0;1;6;Novosibirsk;150546;0
38373426;63;25.12.2012;0;0;1;0;96629.7;0;0;5;Volgograd;773038;0
32593086;57;26.12.2012;0;0;1;0;7319;0;0;3;Novokuznetsk;58552;0
21376379;68;26.12.2012;0;0;1;0;8414;0;1;5;Samara;67312;0
36153988;34;27.12.2012;0;0;1;0;879;0;1;2;Pushkin;7032;1
47282414;36;27.12.2012;1;0;1;0;9505;0;0;4;Novosibirsk;76040;0
47413315;31;27.12.2012;1;1;1;1;28210;1;0;2;Perm;225680;0
38828334;59;28.12.2012;1;0;1;0;6490;0;1;4;Samara;51920;0
35367790;38;28.12.2012;0;0;1;0;9290;0;1;3;Voronezh;74320;0
5212835;40;29.12.2012;1;0;1;0;142514.2;0;0;4;Ekaterinburg;1140114;0
36397655;39;04.01.2013;1;0;1;0;33233.2;0;1;2;Vladivostok;265866;0
28186531;73;04.01.2013;1;0;1;0;48663.7;0;0;5;Ufa;389310;0
12354159;45;06.01.2013;1;0;1;0;11178;1;0;5;Saint-Petersburg;89424;0
13920636;44;08.01.2013;0;0;1;0;3605;0;1;2;Volgograd;28840;0
27627847;36;09.01.2013;0;0;1;0;3280;0;1;4;Volgograd;26240;0
10056503;;10.01.2013;0;0;1;0;39205.2;0;1;4;Krasnodar;313642;0
6332826;33;10.01.2013;1;0;1;0;141827;0;1;2;Novosibirsk;1134616;0
14139836;36;12.01.2013;1;0;1;0;0;0;0;1;Moscow;10817;1
23912470;58;12.01.2013;1;0;1;0;59980.8;0;1;4;Odintsovo;479846;0
4818279;39;13.01.2013;0;1;1;0;5870;0;1;6;Vladivostok;46960;0
40548789;46;15.01.2013;0;0;1;0;0;0;1;1;Moscow;42375;1
51136042;32;15.01.2013;0;1;1;1;56720;0;1;2;Ufa;453760;0
19116285;38;16.01.2013;0;0;1;0;16862;1;1;3;Novokuznetsk;134896;0
10739869;35;16.01.2013;0;0;1;0;41317.1;0;1;4;Krasnodar;330537;0
30953224;33;17.01.2013;0;0;1;0;230;0;1;3;Krasnogorsk;1840;0
51493027;47;17.01.2013;1;0;1;0;7970;0;1;4;Novokuznetsk;63760;0
9250916;64;17.01.2013;1;0;1;0;20915.9;0;1;3;Novokuznetsk;167327;0
19882317;47;18.01.2013;0;0;1;0;5295;0;0;7;Novokuznetsk;42360;0
27716148;60;19.01.2013;0;0;1;0;4167;0;0;2;Volgograd;33336;0
19292572;36;19.01.2013;1;0;1;0;7962;0;0;7;Omsk;63696;1
6674542;36;20.01.2013;1;0;1;0;31600;0;0;4;Sevastopol;252800;0
41581751;27;21.01.2013;0;0;1;0;9591;0;0;1;Omsk;76728;0
16285144;62;21.01.2013;0;0;1;0;22120;0;1;4;Samara;176960;0
9288875;76;22.01.2013;0;0;1;0;7457;0;0;3;Samara;59656;0
8834561;50;22.01.2013;0;0;1;0;358873.2;1;0;4;Ufa;2870986;0
52435758;29;23.01.2013;0;0;1;0;52678.9;0;0;5;Voronezh;421431;0
49499140;72;24.01.2013;0;0;1;0;0;0;0;4;Krasnodar;948;0
14368144;40;25.01.2013;0;0;1;0;0;0;1;1;Volgograd;15782;1
17776871;40;25.01.2013;1;0;1;0;6244.7;0;0;2;Krasnogorsk;49958;0
38326576;38;25.01.2013;0;0;1;0;6676;0;0;4;Voronezh;53408;0
43498758;44;25.01.2013;1;0;1;0;12410.2;0;1;3;Sevastopol;99282;0
35718013;59;25.01.2013;0;0;1;0;26451.3;1;0;4;Tomsk;211610;0
4579426;40;25.01.2013;1;0;1;0;48756.7;0;1;4;Voronezh;390054;0
7608921;35;25.01.2013;0;0;1;0;305431.8;0;1;1;Voronezh;2443454;0
20442558;48;26.01.2013;0;0;1;0;0;0;1;1;Ekaterinburg;27659;1
21538986;45;28.01.2013;0;0;1;0;28830;0;0;3;Krasnogorsk;230640;0
9826101;29;28.01.2013;1;1;1;0;39894.8;0;0;4;Vladivostok;319158;0
12575693;65;29.01.2013;1;0;1;0;3899;0;1;5;Samara;31192;0
34866017;45;29.01.2013;1;1;1;0;18476.6;0;0;3;Ufa;147813;0
28980792;63;30.01.2013;0;0;1;0;0;0;0;2;Novokuznetsk;22710;1
20929254;48;30.01.2013;1;0;1;0;4356;0;0;3;Ufa;34848;0
22213606;64;30.01.2013;0;0;1;0;6772;0;1;3;Tomsk;54176;0
52736511;53;30.01.2013;0;0;1;0;31588.2;0;0;3;Krasnodar;252706;0
9784790;62;30.01.2013;0;0;1;0;55853.4;0;1;2;Samara;446827;0
39015931;50;31.01.2013;0;0;1;0;4520;0;1;5;Krasnogorsk;36160;0
25089968;37;31.01.2013;0;0;1;0;4960;0;0;3;Saint-Petersburg;39680;0
11591291;64;01.02.2013;0;0;1;0;0;0;0;2;Novokuznetsk;2437;0
34274066;38;01.02.2013;1;1;1;0;35443;0;0;6;Krasnogorsk;283544;0
34502438;62;01.02.2013;0;0;1;0;76506.6;0;0;4;Pushkin;612053;0
30565521;23;02.02.2013;0;1;1;0;1990;0;1;3;Perm;15920;0
36370350;47;02.02.2013;1;1;1;0;116764.4;0;1;3;Krasnodar;934115;0
6459107;60;04.02.2013;0;0;1;0;3210;0;1;5;Samara;25680;0
37974060;59;04.02.2013;0;0;1;0;8669;0;1;4;Ekaterinburg;69352;0
47959360;64;05.02.2013;0;0;1;0;1779.7;0;1;2;Krasnodar;14238;0
42712547;43;05.02.2013;1;0;1;0;2999;1;0;2;Tomsk;23992;0
41238494;31;05.02.2013;0;0;1;0;10061.7;0;0;3;Krasnogorsk;80494;0
19252039;;05.02.2013;0;0;1;0;17055.7;0;1;6;Saint-Petersburg;136446;0
5795717;48;05.02.2013;1;0;1;0;27131.7;0;1;4;Ekaterinburg;217054;0
41030130;60;05.02.2013;0;0;1;0;43943.8;0;1;3;Ekaterinburg;351550;0
41254961;43;05.02.2013;0;0;1;0;58880;0;1;4;Ekaterinburg;471040;0
3329749;50;06.02.2013;0;0;1;0;0;0;1;2;Krasnodar;26303;1
22571412;45;06.02.2013;1;1;1;0;49282.9;0;1;4;Krasnodar;394263;0
47171182;58;06.02.2013;1;1;1;1;57553.4;0;0;4;Sevastopol;460427;0
46199485;39;06.02.2013;0;0;1;0;58187.8;0;0;4;Krasnodar;465502;0
50836653;51;06.02.2013;0;0;1;0;80470.4;0;1;4;Kaliningrad;643763;0
15460202;36;06.02.2013;1;1;1;1;89030.1;0;0;4;Sevastopol;712241;0
31737901;65;07.02.2013;0;0;1;0;652.7;0;1;5;Voronezh;5222;0
50673132;66;07.02.2013;1;0;1;0;135090.2;0;1;5;Voronezh;1080722;0
40401963;42;08.02.2013;0;0;1;0;100241.2;0;1;3;Moscow;801930;0
41626690;78;11.02.2013;0;0;1;0;0;0;1;2;Voronezh;12460;1
7346113;38;11.02.2013;1;0;1;0;4274;0;0;3;Perm;34192;0
46870053;49;11.02.2013;1;0;1;0;18838.2;0;0;2;Vladivostok;150706;0
15731824;28;12.02.2013;1;0;1;0;0;0;0;1;Krasnodar;15165;1
47376844;60;12.02.2013;0;0;1;0;36915.7;0;1;4;Samara;295326;0
50702402;65;13.02.2013;0;0;1;0;2760;0;1;4;Sevastopol;22080;0
25703320;48;13.02.2013;0;0;1;0;23412.4;0;0;6;Krasnodar;187299;0
43077000;36;13.02.2013;1;0;1;0;47505.2;0;1;5;Voronezh;380042;0
41101758;41;14.02.2013;1;1;1;1;30015.5;0;0;4;Saint-Petersburg;240124;0
41207667;49;15.02.2013;0;1;1;0;0;0;0;4;Krasnodar;7550;0
12259661;61;15.02.2013;0;0;1;0;8297;0;0;3;Perm;66376;1
49965769;60;15.02.2013;0;0;1;0;28531.3;0;0;5;Novosibirsk;228250;0
49520526;42;16.02.2013;0;0;1;0;5752.7;0;0;2;Moscow;46022;0
29625543;40;18.02.2013;0;0;1;0;1161;0;0;4;Novokuznetsk;9288;0
9869860;47;18.02.2013;1;0;1;0;9683;0;0;3;Voronezh;77464;0
30394277;59;19.02.2013;0;0;1;0;0;0;1;1;Omsk;13330;1
33949980;56;19.02.2013;0;0;1;0;5472;0;0;3;Moscow;43776;0
7970279;33;19.02.2013;0;0;1;0;7821;0;1;2;Novokuznetsk;62568;0
40859962;42;19.02.2013;0;0;1;0;14916.4;0;0;4;Novosibirsk;119331;0
11887947;62;19.02.2013;1;0;1;0;38265.8;0;0;5;Krasnodar;306126;0
31201130;67;20.02.2013;0;0;1;0;0;0;1;2;Samara;26990;1
48992323;69;20.02.2013;0;0;1;0;8563.9;0;0;1;Krasnodar;68511;0
11533307;41;20.02.2013;0;0;1;0;8980;0;1;3;Saint-Petersburg;71840;0
50582656;61;20.02.2013;0;0;1;0;78147.5;0;0;5;Ufa;625180;0
44076798;29;20.02.2013;0;0;1;0;243210;0;0;7;Krasnogorsk;1945680;0
48315407;47;21.02.2013;1;0;1;0;4666;0;1;4;Krasnodar;37328;0
2942998;65;21.02.2013;0;0;1;0;7034;0;1;1;Ekaterinburg;56272;1
52083723;37;23.02.2013;0;0;1;0;2402;0;1;2;Novokuznetsk;19216;0
20300245;46;23.02.2013;1;0;1;0;76081.9;1;0;4;Odintsovo;608655;0
3115905;35;25.02.2013;1;0;1;0;22068.8;0;0;3;Saint-Petersburg;176550;0
5342656;40;25.02.2013;1;1;1;1;53449.2;0;0;3;Sevastopol;427594;0
25509717;66;25.02.2013;0;0;1;0;59693.1;0;1;3;Novokuznetsk;477545;0
17337036;50;26.02.2013;0;0;1;0;0;0;0;2;Moscow;7300;1
33819472;31;26.02.2013;0;0;1;0;0;0;0;1;Moscow;17358;1
41915647;52;26.02.2013;0;0;1;0;6848;0;0;5;Novosibirsk;54784;0
19073832;71;26.02.2013;0;0;1;0;7810;0;1;4;Krasnodar;62480;1
21622788;37;26.02.2013;0;0;1;0;9894;0;0;2;Krasnodar;79152;0
49488574;52;26.02.2013;0;0;1;0;19884.4;0;1;4;Krasnodar;159075;0
14742096;40;27.02.2013;0;0;1;0;0;0;1;4;Novokuznetsk;14940;1
